Lowball,1997,"Peter Greene, Amber Smith, Demian Lichtenstein, Caprice Benedetti, Everlast"
Roosters,1993,"Danny Nucci, Sarah Lassez, Valente Rodriguez, María Conchita Alonso, Mark Dacascos, Sônia Braga, Edward James Olmos, Arin Pasquel Real, Grace Keagy, L. Ignacio Gameros"
Miami Models,1994,"Len Letterman, Gregory Van Dam, Brian Wendel"
The Appointment,1991,"Eric Brown, Brandon Williams, Art Oden, Thom Davis, Jim Ostrander, Leslie Basham, Karen Jo Briere"
Jack Reed: A Search for Justice,1994,"Charles S. Dutton, Miguel Ferrer, Michael Talbott, Brian Dennehy, Amber Benson, Charles Hallahan, Rex Linn, Susan Ruttan, Joe Grifasi, Justin Burnette, Allison Mackie, Mandy Ingber"
The Staircase,1998,"David Clennon, William Petersen, Diane Ladd, Barbara Hershey, Paul Geoffrey, Mark Sivertsen, Peter Quintana, Boots Southerland, Louis Ferreira"
Forget Paris,1995,"Cynthia Stevenson, Richard Masur, Joe Mantegna, Debra Winger, Billy Crystal, Julie Kavner, Tom Wright, Rush Limbaugh, E. E. Bell"
Mission of the Shark: The Saga of the U.S.S. Indianapolis,1991,"Cary-Hiroyuki Tagawa, David Caruso, Richard Thomas, Gordon Clapp, Robert Cicchini, Bob Gunton, Dale Dye, Tim Guinee, Steve Landesberg, Don Harvey, Stacy Keach, Jeffrey Nordling"
Two Small Voices,1997,"Gail O'Grady, Mary McDonnell, Bill Brochtrup, Casey Biggs, Fredric Lehne, Brock Pierce, Richard Gilliland, Sheeri Rappaport, Nicolas Surovy"
Dog Watch,1996,"Dan Lauria, Richard Gilliland, Dennis Dun, Paul Sorvino, Mike Burstyn, Esai Morales, Jessica Steen, Kristen Miller, Sam Elliott, Susan Barnes, Robert Cicchini, Tony Campisi"
True Women,1997,"Annabeth Gish, Tina Majorino, Rachael Leigh Cook, Michael York, Angelina Jolie, Salli Richardson, Jeffrey Nordling, Tony Todd, Dana Delany, Haylie Duff, Hilary Duff, Julie Carmen"
Snitch,1996,"William McNamara, Marlee Matlin, Mariette Hartley, Rich Willis, Biff Manard, Jeffrey Asch, Tisha Campbell-Martin"
Squeeze,1997,"Tyrone D. Burton, Leigh Williams, Eddie Cutanda, Phuong Duong, Beresford Bennett, Geoffrey Rhue, Russell G. Jones, Robert Agredo, Jennifer Maxcy, Harlem Logan, Diane Beckett, Ingrid Askew, James Spruill, William K. Butler, Daryl Bugg, Maleah Liggins, Pinky Lugo, Milagros Jones, Catherine Oberg, Sean Henderson, Johnny Henderson, Linda Patton, Georgette Leslie, Bruce-Robert Serafin, Gerry Nuzollo, Jessica Edwards, Victor Nuñez, Alfredo Rivera, John Bonaparte, Juanita Rodriguez, Monique Douglas, Sparkle Henderson, Nicole Kelly, Melissa Khomblassen, Aaron Stewart, Roy J. Lynch, Maximillian Cutler, N'Bushe Wright, Ben DuLong, Bill Sutherland, James Spruill"
Burnzy's Last Call,1995,"Penn Jillette, Laura Kightlinger, David Johansen, James McCaffrey, Carolyn McCormick, Chris Noth, Sherry Stringfield, Tony Todd, James Burton, Ephran Catlin, Sam Gray, Billy Jaye"
A Town Has Turned to Dust,1998,"Stephen Lang, Judy Collins, Ron Perlman, Gabriel Olds"
The Simple Life of Noah Dearborn,1999,"Sidney Poitier, Dianne Wiest, George Newbern, Frances Bay, Bernie Casey, Marc Gowan, Christopher Ryan Dunn, Afemo Omilami, Tommy Cresswell, Roxzane T. Mims, James Thomas Lee Knight, Charles Lawlor, Mary-Louise Parker, John Bedford Lloyd, Donna Biscoe, Sharon Blackwood, Von Coulter, Joan Croker, Peggy Davis, Terrence Gibney, Christian Hydrick, Grant Blanks Kristol, Patty Mack, Lonnie R. Smith, Frank Hoyt Taylor, Alex Van, Libby Whittemore, Jack Wilkes, Donna Wong, Shane Worth, Kinsey McLean"
Sweethearts,1997,"Margaret Cho, Janeane Garofalo, Mitch Rouse, Bobcat Goldthwait, Buckley Norris, Van Quattro, Vinnie Bilancio, Mario Opinato, Patricia Peralta, Stephen Malkmus, Debby Barkan, Dayna West, Christopher Bishop, Greg DePaul, Tara Ison, Nicholas Kingston, Dea Lawrence, Hank Nelken"
Touch Me,1997,"Michael Vartan, Erica Gimpel, Peter Facinelli, Kari Wührer, Amanda Peet, Greg Louganis, Steven Macht, Jane Lynch, Leslie Bibb"
Cobb,1994,"Lolita Davidovich, Robert Wuhl, Tommy Lee Jones, Ned Bellamy, Allan Malamud, Bill Caplan, Scott Burkholder, Bradley Whitford"
First Knight,1995,"Sean Connery, Richard Gere, Julia Ormond, Ralph Ineson, Ben Cross, John Gielgud, Valentine Pelka, Liam Cunningham, Christopher Villiers, Colin McCormack, Rob Brydon, Stuart Bunce, Jane Robbins, Jean Marie Coffey, Paul Kynman, Tom Lucy, John Blakey, Robert Gwyn Davin, Sean Blowers, Alexis Denisof, Daniel Naprous, Jonathan Cake, Paul Bentall, Jonty Miller, Rose Keegan, Mark Ryan, Jeffery Dench, Neville Phillips, Oliver Lewis, Wolf Christian, Angus Wright, Jonathan Jaynes, Eric Stone, Ryan Goldstein, Albie Woodington, Richard Claxton, Dido Miles, Michael Hodgson, Susannah Corbett, Susan Breslau, Kate Zucker, Bob Zucker, Charlotte Zucker, Burton Zucker, Sacha Bennett, Harry Fielder, Bernard Hill, Leslie Maier, Royston Munt, Derek Pykett, Tony Rycyk"
The Thomas Crown Affair,1999,"Pierce Brosnan, Rene Russo, Denis Leary, Ben Gazzara, Faye Dunaway, Mark Margolis, Frankie Faison, Fritz Weaver, Charles Keating, James Saito, Michael Lombard"
The Arrival,1996,"Lindsay Crouse, Richard Schiff, Teri Polo, Charlie Sheen, Ron Silver, Phyllis Applegate, Leon Rippy, Buddy Joe Hooker, Tony T. Johnson, David Villalpando, Javier Morga, Shane, Alan Coates, Catalina Botello, Georg Lillitsch, María Luisa Coronel, Ellen Bradley, José García, Jorge Becerril, Luisa Huertas, Gerardo Zepeda, Roger Cudney, Mónica Dionne, Alejandro Usigli, Jacqueline Voltaire, Dave Galasso, Ree Johnson, Ángel de la Peña, Andrea Sisniega, Darin Cooper, David Sherrill, Ken Twohy, Ron Silver"
Loch Ness,1996,"Joely Richardson, Ted Danson, Ian Holm, James Frain, Keith Allen, Nick Brimble, Harris Yulin, Kirsty Graham, Philip O'Brien"
Men of Respect,1991,"John Turturro, Rod Steiger, Lilia Skala, Michael Badalucco, Nicholas Turturro, Vincent Pastore, Steven Wright, Peter Boyle, Dennis Farina, Katherine Borowitz, Robert Modica, Stanley Tucci, Beatrice Alda, Carl Capotorto"
My Little Assassin,1999,"Tony Plana, Joe Mantegna, Jill Clayburgh, Gabrielle Anwar"
Barton Fink,1991,"John Turturro, John Goodman, Judy Davis, Jon Polito, Steve Buscemi, John Mahoney, Michael Lerner, Christopher Murney, Tony Shalhoub, Barry Sonnenfeld, Richard Portnow, Meagen Fay, Frances McDormand, Harry Bugin, I.M. Hobson, Lance Davis"
Danielle Steel's Zoya,1995,"Bruce Boxleitner, Melissa Gilbert, Diana Rigg, Peggy Cass, David Warner, Don Henderson, Denise Alexander"
Lies and Whispers,1998,"Rade Šerbedžija, Gina Gershon, Patricia Hodge, Stuart Milligan, Otakar Brousek Sr., Jan Nemejovský, Gordon Lovitt"
Distant Bridges,1999,"Mark Bint, Laura Patch"
The Whole Wide World,1996,"Vincent D'Onofrio, Renée Zellweger, Chris Shearer, Ann Wedgeworth, Harve Presnell, Helen Cates, Leslie Berger, Libby Villari, Sandy Walper, Michael Corbett, Benjamin Mouton"
How to Make an American Quilt,1995,"Winona Ryder, Anne Bancroft, Ellen Burstyn, Kate Nelligan, Alfre Woodard, Dermot Mulroney, Claire Danes, Samantha Mathis, Jean Simmons, Lois Smith, Kate Capshaw, Derrick O'Connor, Rip Torn, Johnathon Schaech, Maya Angelou, Joanna Going, Adam Baldwin, Denis Arndt, Sara Craddick, Kaelynn Craddick, Jared Leto, Loren Dean, Tamala Jones, Kylie Tyndall, Keaton Tyndall"
Shadow of China,1990,"Kōichi Satō, John Lone, Sammi Davis, Vivian Wu, Kenneth Tsang, Colin George, Roland Harrah III, Sam Neill"
Getting Out,1994,"Robert Knepper, Rebecca De Mornay, Richard Jenkins, Ellen Burstyn, Norm Skaggs, Carole Mitchell-Leon, Tandy Cronyn"
Wind Dancer,1993,"Mel Harris, Brian Keith, Nicholas Guest, Craig Clyde, Matt McCoy, Don Shanks, Raeanin Simpson, Pamela Guest"
Ed McBain's 87th Precinct: Ice,1996,"Joe Pantoliano, Dale Midkiff, Philip Akin, Nigel Bennett, Lenore Zann, Paul Johansson, Dean McDermott, Michael Gross, Andrea Parker, Andrea Ferrell"
Storm and Sorrow,1990,"Lori Singer, Marcia Cross, Todd Allen, Brian McNamara, Scott McGinnis, John David Bland, Ágnes Bánfalvy, John D. Gowans, Jay Baker"
Santa Fe,1997,"Gary Cole, Lolita Davidovich, Jere Burns, Jeffrey Jones, Tina Majorino, Sheila Kelley, Anna Gunn"
The Big Squeeze,1996,"Danny Nucci, Lara Flynn Boyle, Peter Dobson, Tony Genaro, Valente Rodriguez, Luca Bercovici, Teresa DiSpina, Sam Vlahos, Marita De Leon, Raye Birk, Laura Cerón, Michael Chieffo, Bert Santos, Angelina Estrada, Janet MacLachlan, Demetrius Navarro"
The Secret Agent,1996,"Patricia Arquette, Jim Broadbent, Christian Bale, Bob Hoskins, Eddie Izzard, Robin Williams, Gérard Depardieu, Roger Hammond, Ralph Nossek"
Out of Season,1998,"Nancy Daly, Joy Kelly, Dennis Fecteau"
American Born,1990,"Joey Travolta, Robert Gallo, Biff Yeager, Talbot Perry Simmons, Laurel Wiley"
Bobby G Can't Swim,1999,"John-Luke Montias, Gene Ruffini, Vincent Vega, Paul Maged, Gilbert Glenn Brown, Norman Milton, Donna Sonkin"
Four Days in September,1997,"Alan Arkin, Fernanda Torres, Pedro Cardoso, Luiz Fernando Guimarães, Cláudia Abreu, Nelson Dantas, Matheus Nachtergaele, Marco Ricca, Selton Mello, Eduardo Moscovis, Fernanda Montenegro, Milton Gonçalves, Lulu Santos, Alessandra Negrini, Othon Bastos, Fisher Stevens, Mauricio Gonçalves, Caroline Kava, Caio Junqueira"
No Escape,1994,"Stuart Wilson, Ray Liotta, Lance Henriksen, Kevin J. O'Connor, Ian McNeice, Ernie Hudson, Michael Lerner, Don Henderson, Kevin Dillon, Jack Shepherd, David Wenham"
Apocalypse II: Revelation,1998,"Patrick Gallagher, Carol Alt, Leigh Lewis, David Roddis, Marium Carvell, Chloe Randle-Reis, Rothaford Gray, Corry Carpf, Rick Demas, Nick Mancuso, Jeff Fahey, Tony Nappo"
Ordeal in the Arctic,1993,"Richard Chamberlain, Melanie Mayron, Catherine Mary Stewart, Page Fletcher, Scott Hylands, Nathan Fillion, Christopher Bolton"
The Runner,1999,"John Goodman, Courteney Cox, Joe Mantegna, Ron Eldard, Bokeem Woodbine, David Arquette"
The Treat,1998,"Patrick Dempsey, Daniel Baldwin, Georgina Cates, Julie Delpy, Seymour Cassel, Yancy Butler, Alfred Molina"
Trial by Fire,1996,"Gail O'Grady, Keith Carradine, Richard Gant, Richard Riehle, Deirdre O'Connell, Nicholas Pryor, Michael Bowen, Ken Lerner, Devon Odessa, Mariangela Pino"
Innocent Victims,1996,"Hal Holbrook, Frances Conroy, Tom Irwin, Rue McClanahan, Ben Browder, Howard Hesseman, John Corbett, John P. Connolly, Ricky Schroder"
David's Mother,1994,"Sam Waterston, Kirstie Alley, Chris Sarandon, Michael A. Goorjian, Stockard Channing, Phylicia Rashād, Amanda Blitz, Steve Ivany, Caroline Yeager, Renessa Blitz"
Gypsy Boys,1999,"Alberto Rosas, Zeke Wheeler, Adam Gavzer, Jud Parker, Andrew Ableson"
White Trash,1992,"Rikki Roberts, Jack Betts, Janice Hightower, Sean Christiansen, Periel Marr, Shannon Hart Cleary, Russel Perryman, Greg Panos"
Free Willy,1993,"Keiko, Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg, Michael Madsen, Michael Ironside, Michael Bacall, Danielle Harris, Mykelti Williamson, Richard Riehle, Isaiah Malone, Betsy Toll, Rob Sample, Merrilyn Jones, Mickey Gaines, Justin R. Hall, Robert M. Duque, Sam Samson, Willis Van Dusen, Tom Lasswell, Moultrie Patten, Ed Murphy, Jim Michaels, Alec Nichols, Nick Gardner"
Gotti,1996,"Anthony Quinn, Vincent Pastore, Armand Assante, William Forsythe, Frank Vincent, Scott Cohen"
Sins of the Mother,1991,"Dale Midkiff, Elizabeth Montgomery, Mimi Kennedy, Talia Balsam, Caroline Williams, J.P. Bumstead, Heather Fairfield, Jerry Bossard, Joycelyn O'Brien"
The Joyriders,1999,"Martin Landau, Kris Kristofferson, Diane Venora, Elisabeth Moss, Shawn Hatosy, Heather McComb"
Escape to Grizzly Mountain,1999,"Jan-Michael Vincent, Dan Haggerty, Dennis Fimple, Miko Hughes, Miles O'Keeffe, Jay Tavare, Cody McMains, Sam Scarber, Ellina McCormick, Colin Malone, John J. Dalesandro"
Fire in the Dark,1991,"Lindsay Wagner, Jean Stapleton, Olympia Dukakis"
The Perfect Heist,1997,"Charles Merlis, Judith Stout, Lance McGinnis"
The Invisibles,1999,"Terry Camilleri, Portia de Rossi, Jonathan Segel, Noah Stern"
The Firm,1993,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook, Holly Hunter, David Strathairn, Ed Harris, Wilford Brimley, Tobin Bell, Paul Calderón, Steven Hill, Paul Sorvino, Gary Busey, Barbara Garrick, Terry Kinney, Jerry Hardin, Jerry Weintraub, Sullivan Walker, Karina Lombard, Margo Martindale, John Beal, Dean Norris, Lou Walker, Debbie Turner, Tommy Cresswell, David A. Kimball, Don Jones, Michael Allen Kahn, Levi Frazier Jr., Brian Casey, William J. Parham, Victor Nelson, Richard Ranta, Janie Paris, Frank Crawford, Bart Whiteman, David Dwyer, Mark W. Johnson, Jerry Chipman, Jimmy Lackie, Afemo Omilami, Clint Smith, Susan Elliott, Erin Branham, Ed Connelly, Joey Anderson, Deborah Thomas, Tommy Matthews, Chris Schadrack, Jeffrey Buckner Ford, Rebecca Glenn, Terri Welles, Greg Goossen, Jeane Aufdenberg, William R. Booth, Ollie Nightingale, Teenie Hodges, Little Jimmy King, James White, Ron Clinton Smith, Julia Hayes, Joe Viterelli, Ken Axmaker Jr., Harry Dach, Ted Kraus, Tom McCrory, Yvonne Sayers"
The Evening Star,1996,"Miranda Richardson, Bill Paxton, Scott Wolf, Mackenzie Astin, George Newbern, Shirley MacLaine, Jack Nicholson, Ben Johnson, Juliette Lewis, Marion Ross, Donald Moffat, China Kantner, Jennifer Grant, Shawn Taylor Thompson, Jake Langerud, John Bennett Perry, Sharon Bunn, Clement von Franckenstein, Antonia Bogdanovich, Jimmie Lee Balthazar, Melinda Renna, Mark Walters, Ann Hardman-Broughton, Woody Watson, Larry Elliott, Donny Caicedo, Connie Cooper, Laura Cayouette, John McCalmont, Mary Gross, Alex Morris, Will Wallace, Kim Terry, Eileen Morris, Christopher Ballinger, Austin Samuel Hembd, Don Burgess, Steve Danton, Robert 'Bobby Z' Zajonc, J.D. Hawkins, Frank Page, Brandon Porter, Eric Skoy"
I'll Remember April,1999,"Haley Joel Osment, Pat Morita, Mark Harmon, Pam Dawber, Trevor Morgan, Paul Dooley, Yuji Okumoto, Troy Evans"
"Mary, Mother of Jesus",1999,"Pernilla August, Christian Bale, Geraldine Chaplin, David Threlfall, Hywel Bennett, John Shrapnel, Robert Addie, Edward Hardwicke, Melinda Kinnaman, Toby Bailiff, Simone Bendix, John Light, Mark Jax, Anna Mathias, Crispian Belfrage, Michael Mears"
Mixed Blessings,1995,"Scott Baio, Gabrielle Carteris, Bruce Greenwood, Barbara Tyson, Alexandra Paul, Bruce Weitz, James Naughton, Bess Armstrong, Julie Condra, Janne Mortil"
Murder Without Motive,1992,"Anna Maria Horsford, Taurean Blacque, Georg Stanford Brown, Kelly Jo Minter, Cuba Gooding Jr., Christopher Daniel Barnes, Vondie Curtis-Hall, Curtis McLarin, Guy Killum, Carla Gugino, Dakin Matthews, Jay Underwood"
Dangerous Evidence: The Lori Jackson Story,1999,"Peter MacNeill, Richard Yearwood, Lynn Whitfield, Geordie Johnson, Richard Lineback, Bruce Gray, Barbara Mamabolo, Erica Luttrell, Jeff Clarke"
Paul: The Emissary,1997,Garry Cooper
Saints and Sinners,1994,"Jennifer Rubin, Damon Whitaker, William Atherton, Scott Plank, Damian Chapa"
The House of the Spirits,1993,"Glenn Close, Jeremy Irons, Meryl Streep, Winona Ryder, Vanessa Redgrave, Antonio Banderas, María Conchita Alonso, Armin Mueller-Stahl, Hannah Taylor-Gordon, Jan Niklas, Vincent Gallo"
How the West Was Fun,1994,"Peg Phillips, Mary-Kate Olsen, Martin Mull, Ashley Olsen, Patrick Cassidy, Michele Greene, Elizabeth Olsen, Ben Cardinal, Wes Tritter, Leon Pownall"
Above Suspicion,1995,"Christopher Reeve, Kim Cattrall, William H. Macy, Joe Mantegna, Finola Hughes, Ron Canada, Natalia Nogulich, Clark Gregg, Joanna Miles, Geoffrey Rivas, Edward Kerr"
Body Snatchers,1993,"Gabrielle Anwar, Meg Tilly, Terry Kinney, Billy Wirth, Forest Whitaker, R. Lee Ermey, Christine Elise, Tonea Stewart, Phil Neilson, Kathleen Doyle, Keith Smith, Reilly Murphy, Winston E. Grant, G. Elvis Phillips, Stanley Small, Timothy P. Brown, Thurman L. Combs, Sylvia Small, Adrian Unveragh, Johnny Lee Smith, Allen Perada, Candice Orsini, Marty Lyons, Rick Kangrga, Michael Cohen, Kimberly Lynn Cole, James P. Monoghan, Craig Lockhart, Darien Taylor, J.D. Walters"
Finding North,1998,"John Benjamin Hickey, Wendy Makkena, Angela Pietropinto, Jonathan Walker, Anne Bobby, Freddie Roman, Rebecca Creskoff, Molly McClure"
Far Harbor,1996,"Dan Futterman, Jennifer Connelly, George Newbern, Tracee Ellis Ross, Marcia Gay Harden, Edward Atterton, Andrew Lauren"
Mr. and Mrs. Loving,1996,"Timothy Hutton, Ruby Dee, Corey Parker, Lela Rochon, Isaiah Washington, Bill Nunn, Charles W. Gray, Diana Belshaw"
For the Moment,1993,"Russell Crowe, Scott Kraft, Wanda Cannon, Peter Outerbridge, Tyler Woods, Christianne Hirt, Katelynd Johnston, John Bekavac, Bruce Boa"
"Other Voices, Other Rooms",1997,"Aubrey Dollar, Lothaire Bluteau, Anna Thomson, Frank Hoyt Taylor, April Turner, Robert Kingdom, David Speck, Jayne Morgan"
Trouble Bound,1992,"Patricia Arquette, Michael Madsen, Billy Bob Thornton, Seymour Cassel, Paul Ben-Victor, Gregory Sporleder, Florence Stanley, Darren Epton, Rustam Branaman, Sal Jenco"
The Fatal Image,1990,"Justine Bateman, Michele Lee, Jean-Pierre Cassel, Sonia Petrovna"
Heartwood,1998,"Jason Robards Jr., Stanley DeSantis, Randall Batinkoff, Hilary Swank, John Terry"
You Must Remember This,1992,"Rosalind Cash, Vonetta McGee, Tim Reid, Robert Guillaume, Whitman Mayo, Marquita Terry, Don Drysdale, LaVerne Anderson, George Kirby, Daphne Maxwell Reid, Vonte Sweet, María Celedonio"
Family Pictures,1993,"Jamie Harrold, Kyra Sedgwick, Dermot Mulroney, Corey Sevier, Laura Bertram, Anjelica Huston, Sam Neill, Alexandra Petrocci, Sean Ryan, Anya Alessandroni"
Going Home,1999,"Christopher Rich, Ashley Crow, Scott Terra, Jason Robards Jr., Sherry Stringfield, Clint Black"
Angels of the City,1990,"Lawrence Hilton-Jacobs, Kelly Galindo, Cynthia Cheston, Richard Allen, Renny Stroud, Jastereo Coviare, Kari French"
Simply Irresistible,1999,"Sarah Michelle Gellar, Sean Patrick Flanery, Patricia Clarkson, Dylan Baker, Christopher Durang, Lawrence Gilliard Jr., Betty Buckley, Amanda Peet, Gabriel Macht, Aleksander Krupa"
American Heart,1992,"Lucinda Jenney, Jeff Bridges, Edward Furlong, Don Harvey, John Boylan, Kit McDonough, Jayne Entwistle, Roosevelt Franklin, Greg Sevigny, Melvyn Hayward"
Tears and Laughter: The Joan and Melissa Rivers Story,1994,"Mark Kiely, Tasha Simms, Dorothy Lyman, Jerry Wasserman, Jay Brazeau, Denis Arndt, Rebecca Toolan, Sheila Moore, Melissa Rivers, Matthew Bennett, Ken Kramer"
Harlequin Romance Series: Broken Lullaby,1994,"Oliver Tobias, Jennifer Dale, Mel Harris, Tamara Gorski, Frances Hyland, Vivian Reis, Béla Jáki, Charmion King, Rob Stewart, Karen Williams"
Danielle Steel's Remembrance,1996,"Eva LaRue, Angie Dickinson, Jeffrey Nordling, Amanda Tapping, Michael Lowry, Cecilley Carroll, Natalie Radford, Odette Annable"
The Rook,1999,"Martin Donovan, John MacKay, Fritz Fox, Michael Finesilver, David P. Dawson"
Daybreak,1993,"David Eigenberg, Moira Kelly, John Cameron Mitchell, Omar Epps, Martha Plimpton, Alice Drummond, Willie Garson, Cuba Gooding Jr., Amir Williams"
Confessions of a Lap Dancer,1997,"Daniel Anderson, Doug Jeffery, Leigh Rose, Nikki Nova, Josie Hunter, Toni Trenton, Jonathan Fraser, James Keefe, Ramon Swalit, Edwin Craig, Gretchen Clinton"
True Friends,1998,"Leo Rossi, Dan Lauria, Mackenzie Phillips, James Quattrochi, Loreto Mauro, Peter Onorati, Rodrigo Botero, John Capodice"
Oliver Twist,1997,"Elijah Wood, Richard Dreyfuss, David O'Hara, Alex Trench, Eileen Colgan, Anthony Finigan, Des Braiden, Maria Charles, Olivia Caffrey, Eilish Moore, Antoine Byrne"
Cleopatra,1999,"Nadim Sawalha, Timothy Dalton, Art Malik, John Bowe, Rupert Graves, Billy Zane, Bruce Payne, Sean Pertwee, Richard Armitage, David Schofield, Owen Teale"
A Son's Promise,1990,"Andrew Lowery, Stephen Dorff, Donald Moffat, Boyd Gaines, David Andrews, Ricky Schroder, Veronica Cartwright, Linda Pierce, Grayson Fricke"
A Murderous Affair,1992,"David Spielberg, Olivia Burnette, Peter Haskell, Robert Picardo, Virginia Madsen, Lenore Kasdorf, Chris Sarandon, Jay Acovone, William H. Macy, Charley Lang, Tracy Kolis, Herb Mitchell, Ned Eisenberg, Tom Mason, Johnny Williams"
Morning Glory,1993,"Lloyd Bochner, Nina Foch, Deborah Raffin, J. T. Walsh, Christopher Reeve, Helen Shaver"
Permanent Midnight,1998,"Ben Stiller, Maria Bello, Elizabeth Hurley, Janeane Garofalo, Owen Wilson, Cheryl Ladd, Peter Greene, Fred Willard, Mary Thompson, Scott Williamson, Spencer Garrett, Jerry Stahl, Douglas Spain, Lourdes Benedicto, Charles Fleischer, Liz Torres, Sandra Oh, Andy Dick, Spencer Garrett, Jay Paulson, Chauncey Leopardi, Connie Nielsen, Nancye Ferguson, Sam Anderson, Regina Nichols, John Prosky, François Giroday, Ren Hanami, Daniel Hartley, Lainie Kazan, Christian Mixon"
An Ideal Husband,1999,"Minnie Driver, Rupert Everett, Julianne Moore, Jeremy Northam, John Wood, Peter Vaughan, Lindsay Duncan, Simon Russell Beale, Nickolas Grace, Cate Blanchett, Jeroen Krabbé, Ben Pullen, Lady Marcia FitzAlan-Howard, Neville Phillips, Anna Patrick, Delia Lindsay, Denise Stephenson, Charles Edwards, Nancy Carroll, Andrew Harrison, Jill Balcon, Janet Henfrey, Toby Robertson, Michael Culkin, Oliver Parker, Doug Bradley, Stephen May, Susannah Wise, Peter Parker, Oliver Ford Davies, Neil Mendoza, John Thompson"
